name,type,value,date
Brownsville/S.Padre Island International,airport,93,"1999	"
Brownsville/S.Padre Island International,airport,55,"2000	"
Brownsville/S.Padre Island International,airport,254,"2001	"
Brownsville/S.Padre Island International,airport,249,"2002	"
Brownsville/S.Padre Island International,airport,1736,"2003	"
Brownsville/S.Padre Island International,airport,1719,"2004	"
Brownsville/S.Padre Island International,airport,1876,"2005	"
Brownsville/S.Padre Island International,airport,2314,"2006	"
Brownsville/S.Padre Island International,airport,1593,"2007	"
Brownsville/S.Padre Island International,airport,1464,"2008	"
Wiley Post Will Rogers Memorial,airport,273,"1992	"
Wiley Post Will Rogers Memorial,airport,424,"1993	"
Wiley Post Will Rogers Memorial,airport,672,"1994	"
Wiley Post Will Rogers Memorial,airport,1024,"1995	"
Wiley Post Will Rogers Memorial,airport,1008,"1996	"
Wiley Post Will Rogers Memorial,airport,922,"1997	"
Wiley Post Will Rogers Memorial,airport,946,"1998	"
Wiley Post Will Rogers Memorial,airport,952,"1999	"
Wiley Post Will Rogers Memorial,airport,959,"2000	"
Wiley Post Will Rogers Memorial,airport,868,"2001	"
Wiley Post Will Rogers Memorial,airport,751,"2002	"
Wiley Post Will Rogers Memorial,airport,724,"2003	"
Wiley Post Will Rogers Memorial,airport,710,"2004	"
Wiley Post Will Rogers Memorial,airport,666,"2005	"
Wiley Post Will Rogers Memorial,airport,682,"2006	"
Wiley Post Will Rogers Memorial,airport,726,"2007	"
Wiley Post Will Rogers Memorial,airport,728,"2008	"
Bert Mooney,airport,705,"1989	"
Bert Mooney,airport,717,"1990	"
Bert Mooney,airport,707,"1992	"
Bert Mooney,airport,711,"1993	"
Bert Mooney,airport,183,"1994	"
Bert Mooney,airport,1377,"2003	"
Bert Mooney,airport,1461,"2004	"
Bert Mooney,airport,1337,"2005	"
Bert Mooney,airport,797,"2006	"
Bert Mooney,airport,718,"1988	"
Bert Mooney,airport,819,"2007	"
Bert Mooney,airport,708,"2008	"
Bert Mooney,airport,715,"1991	"
Bert Mooney,airport,179,"1987	"
Baton Rouge Metropolita,airport,3459,"2002	"
Baton Rouge Metropolita,airport,2269,"1987	"
Baton Rouge Metropolita,airport,8767,"1988	"
Baton Rouge Metropolita,airport,8684,"1989	"
Baton Rouge Metropolita,airport,8623,"1990	"
Baton Rouge Metropolita,airport,8254,"1991	"
Baton Rouge Metropolita,airport,8182,"1992	"
Baton Rouge Metropolita,airport,6512,"1993	"
Baton Rouge Metropolita,airport,5399,"1994	"
Baton Rouge Metropolita,airport,4741,"1995	"
Baton Rouge Metropolita,airport,4831,"1996	"
Baton Rouge Metropolita,airport,4669,"1997	"
Baton Rouge Metropolita,airport,4679,"1998	"
Baton Rouge Metropolita,airport,4668,"1999	"
Baton Rouge Metropolita,airport,4449,"2000	"
Baton Rouge Metropolita,airport,5028,"2001	"
Baton Rouge Metropolita,airport,7494,"2003	"
Baton Rouge Metropolita,airport,7771,"2004	"
Baton Rouge Metropolita,airport,10123,"2005	"
Baton Rouge Metropolita,airport,11519,"2006	"
Baton Rouge Metropolita,airport,10347,"2007	"
Baton Rouge Metropolita,airport,8941,"2008	"
Burlington International,airport,1581,"1987	"
Burlington International,airport,6882,"1988	"
Burlington International,airport,6765,"1989	"
Burlington International,airport,7076,"1990	"
Burlington International,airport,6150,"1991	"
Burlington International,airport,5175,"1992	"
Burlington International,airport,3435,"1993	"
Burlington International,airport,3241,"1994	"
Burlington International,airport,3362,"1995	"
Burlington International,airport,3347,"1996	"
Burlington International,airport,2945,"1997	"
Burlington International,airport,2738,"1998	"
Burlington International,airport,2676,"1999	"
Burlington International,airport,2634,"2000	"
Burlington International,airport,4442,"2001	"
Burlington International,airport,3024,"2002	"
Burlington International,airport,7188,"2003	"
Burlington International,airport,8030,"2004	"
Burlington International,airport,8982,"2005	"
Burlington International,airport,6869,"2006	"
Burlington International,airport,7239,"2007	"
Burlington International,airport,7005,"2008	"
Buffalo Niagara Intl,airport,15709,"2002	"
Buffalo Niagara Intl,airport,6948,"1987	"
Buffalo Niagara Intl,airport,27704,"1988	"
Buffalo Niagara Intl,airport,26227,"1989	"
Buffalo Niagara Intl,airport,25890,"1990	"
Buffalo Niagara Intl,airport,25212,"1991	"
Buffalo Niagara Intl,airport,25094,"1992	"
Buffalo Niagara Intl,airport,22789,"1993	"
Buffalo Niagara Intl,airport,23906,"1994	"
Buffalo Niagara Intl,airport,19932,"1995	"
Buffalo Niagara Intl,airport,18601,"1996	"
Buffalo Niagara Intl,airport,18009,"1997	"
Buffalo Niagara Intl,airport,18068,"1998	"
Buffalo Niagara Intl,airport,18876,"1999	"
Buffalo Niagara Intl,airport,19102,"2000	"
Buffalo Niagara Intl,airport,20388,"2001	"
Buffalo Niagara Intl,airport,21762,"2003	"
Buffalo Niagara Intl,airport,27913,"2004	"
Buffalo Niagara Intl,airport,27079,"2005	"
Buffalo Niagara Intl,airport,27440,"2006	"
Buffalo Niagara Intl,airport,26687,"2007	"
Buffalo Niagara Intl,airport,26281,"2008	"
Burbank-Glendale-Pasadena,airport,23217,"1988	"
Burbank-Glendale-Pasadena,airport,21081,"1989	"
Burbank-Glendale-Pasadena,airport,25635,"1990	"
Burbank-Glendale-Pasadena,airport,25528,"1991	"
Burbank-Glendale-Pasadena,airport,23247,"1992	"
Burbank-Glendale-Pasadena,airport,24893,"1993	"
Burbank-Glendale-Pasadena,airport,25900,"1994	"
Burbank-Glendale-Pasadena,airport,31472,"1995	"
Burbank-Glendale-Pasadena,airport,29624,"1996	"
Burbank-Glendale-Pasadena,airport,29115,"1997	"
Burbank-Glendale-Pasadena,airport,28095,"1998	"
Burbank-Glendale-Pasadena,airport,6548,"1987	"
Burbank-Glendale-Pasadena,airport,27872,"1999	"
Burbank-Glendale-Pasadena,airport,27717,"2000	"
Burbank-Glendale-Pasadena,airport,26761,"2001	"
Burbank-Glendale-Pasadena,airport,25602,"2002	"
Burbank-Glendale-Pasadena,airport,26362,"2003	"
Burbank-Glendale-Pasadena,airport,26687,"2004	"
Burbank-Glendale-Pasadena,airport,29125,"2005	"
Burbank-Glendale-Pasadena,airport,32102,"2006	"
Burbank-Glendale-Pasadena,airport,33019,"2007	"
Burbank-Glendale-Pasadena,airport,31405,"2008	"
Baltimore-Washington International,airport,69983,"1998	"
Baltimore-Washington International,airport,16242,"1987	"
Baltimore-Washington International,airport,67672,"1988	"
Baltimore-Washington International,airport,70757,"1989	"
Baltimore-Washington International,airport,69848,"1990	"
Baltimore-Washington International,airport,62283,"1991	"
Baltimore-Washington International,airport,50817,"1992	"
Baltimore-Washington International,airport,52581,"1993	"
Baltimore-Washington International,airport,71197,"1994	"
Baltimore-Washington International,airport,66154,"1995	"
Baltimore-Washington International,airport,62517,"1996	"
Baltimore-Washington International,airport,64603,"1997	"
Baltimore-Washington International,airport,81671,"1999	"
Baltimore-Washington International,airport,91220,"2000	"
Baltimore-Washington International,airport,99834,"2001	"
Baltimore-Washington International,airport,86856,"2002	"
Baltimore-Washington International,airport,99255,"2003	"
Baltimore-Washington International,airport,106058,"2004	"
Baltimore-Washington International,airport,106789,"2005	"
Baltimore-Washington International,airport,107584,"2006	"
Baltimore-Washington International,airport,109385,"2007	"
Baltimore-Washington International,airport,104074,"2008	"
Gallatin ,airport,958,"1987	"
Gallatin ,airport,3597,"1988	"
Gallatin ,airport,3774,"1989	"
Gallatin ,airport,3954,"1990	"
Gallatin ,airport,3916,"1991	"
Gallatin ,airport,3946,"1992	"
Gallatin ,airport,4105,"1993	"
Gallatin ,airport,2593,"1994	"
Gallatin ,airport,2205,"1995	"
Gallatin ,airport,2256,"1996	"
Gallatin ,airport,2103,"1997	"
Gallatin ,airport,1944,"1998	"
Gallatin ,airport,1702,"1999	"
Gallatin ,airport,1856,"2000	"
Gallatin ,airport,1658,"2001	"
Gallatin ,airport,1634,"2002	"
Gallatin ,airport,4043,"2003	"
Gallatin ,airport,4851,"2004	"
Gallatin ,airport,5281,"2005	"
Gallatin ,airport,4805,"2006	"
Gallatin ,airport,5237,"2007	"
Gallatin ,airport,4659,"2008	"
Columbia Metropolitan,airport,5616,"1998	"
Columbia Metropolitan,airport,3058,"1987	"
Columbia Metropolitan,airport,10686,"1988	"
Columbia Metropolitan,airport,8958,"1989	"
Columbia Metropolitan,airport,11515,"1990	"
Columbia Metropolitan,airport,8503,"1991	"
Columbia Metropolitan,airport,7374,"1992	"
Columbia Metropolitan,airport,6404,"1993	"
Columbia Metropolitan,airport,6107,"1994	"
Columbia Metropolitan,airport,5714,"1995	"
Columbia Metropolitan,airport,6818,"1996	"
Columbia Metropolitan,airport,6039,"1997	"
Columbia Metropolitan,airport,4842,"1999	"
Columbia Metropolitan,airport,4885,"2000	"
Columbia Metropolitan,airport,3477,"2001	"
Columbia Metropolitan,airport,1783,"2002	"
Columbia Metropolitan,airport,9492,"2003	"
Columbia Metropolitan,airport,12730,"2004	"
Columbia Metropolitan,airport,11250,"2005	"
Columbia Metropolitan,airport,11360,"2006	"
Columbia Metropolitan,airport,10660,"2007	"
Columbia Metropolitan,airport,10550,"2008	"
Akron-Canton Regional,airport,3100,"1989	"
Akron-Canton Regional,airport,3764,"1990	"
Akron-Canton Regional,airport,3076,"1991	"
Akron-Canton Regional,airport,4099,"1988	"
Akron-Canton Regional,airport,2749,"1992	"
Akron-Canton Regional,airport,1416,"1993	"
Akron-Canton Regional,airport,1502,"1994	"
Akron-Canton Regional,airport,1574,"1995	"
Akron-Canton Regional,airport,1087,"1996	"
Akron-Canton Regional,airport,1067,"1997	"
Akron-Canton Regional,airport,1075,"1998	"
Akron-Canton Regional,airport,1018,"1999	"
Akron-Canton Regional,airport,1052,"2000	"
Akron-Canton Regional,airport,1302,"1987	"
Akron-Canton Regional,airport,950,"2001	"
Akron-Canton Regional,airport,327,"2002	"
Akron-Canton Regional,airport,4453,"2003	"
Akron-Canton Regional,airport,9266,"2004	"
Akron-Canton Regional,airport,10108,"2005	"
Akron-Canton Regional,airport,9507,"2006	"
Akron-Canton Regional,airport,9335,"2007	"
Akron-Canton Regional,airport,8994,"2008	"
Buchanan ,airport,374,"1987	"
Buchanan ,airport,1289,"1988	"
Buchanan ,airport,1285,"1989	"
Buchanan ,airport,1303,"1990	"
Buchanan ,airport,214,"1991	"
Cedar City Muni,airport,359,"2006	"
Cedar City Muni,airport,1070,"2003	"
Cedar City Muni,airport,758,"2004	"
Cedar City Muni,airport,1001,"2005	"
Cedar City Muni,airport,668,"2008	"
Merle K (Mudhole) Smith,airport,146,"1987	"
Merle K (Mudhole) Smith,airport,663,"1988	"
Merle K (Mudhole) Smith,airport,677,"1989	"
Merle K (Mudhole) Smith,airport,691,"1990	"
Merle K (Mudhole) Smith,airport,712,"1991	"
Merle K (Mudhole) Smith,airport,692,"1992	"
Merle K (Mudhole) Smith,airport,695,"1993	"
Merle K (Mudhole) Smith,airport,701,"1994	"
Merle K (Mudhole) Smith,airport,726,"1995	"
Merle K (Mudhole) Smith,airport,726,"1996	"
Merle K (Mudhole) Smith,airport,724,"1997	"
Merle K (Mudhole) Smith,airport,720,"1998	"
Merle K (Mudhole) Smith,airport,726,"1999	"
Merle K (Mudhole) Smith,airport,728,"2000	"
Merle K (Mudhole) Smith,airport,725,"2001	"
Merle K (Mudhole) Smith,airport,726,"2002	"
Merle K (Mudhole) Smith,airport,726,"2003	"
Merle K (Mudhole) Smith,airport,728,"2004	"
Merle K (Mudhole) Smith,airport,726,"2005	"
Merle K (Mudhole) Smith,airport,726,"2006	"
Merle K (Mudhole) Smith,airport,726,"2007	"
Merle K (Mudhole) Smith,airport,725,"2008	"
Jack McNamara ,airport,1203,"2003	"
Jack McNamara ,airport,1019,"2004	"
Jack McNamara ,airport,1001,"2005	"
Jack McNamara ,airport,1009,"2006	"
Jack McNamara ,airport,1055,"2007	"
Jack McNamara ,airport,1063,"2008	"
Lovell ,airport,1075,"2000	"
Lovell ,airport,1299,"1987	"
Lovell ,airport,5185,"1988	"
Lovell ,airport,4995,"1989	"
Lovell ,airport,4988,"1990	"
Lovell ,airport,3909,"1991	"
Lovell ,airport,3770,"1992	"
Lovell ,airport,3786,"1993	"
Lovell ,airport,3537,"1994	"
Lovell ,airport,3387,"1995	"
Lovell ,airport,1368,"1996	"
Lovell ,airport,1359,"1997	"
Lovell ,airport,1089,"1998	"
Lovell ,airport,1007,"1999	"
Lovell ,airport,1862,"2001	"
Lovell ,airport,842,"2002	"
Lovell ,airport,3836,"2003	"
Lovell ,airport,5035,"2004	"
Lovell ,airport,5103,"2005	"
Lovell ,airport,4704,"2006	"
Lovell ,airport,4533,"2007	"
Lovell ,airport,4571,"2008	"
Charlottesville-Albermarle,airport,1647,"1989	"
Charlottesville-Albermarle,airport,1856,"1990	"
Charlottesville-Albermarle,airport,1206,"1991	"
Charlottesville-Albermarle,airport,378,"1992	"
Charlottesville-Albermarle,airport,2649,"2003	"
Charlottesville-Albermarle,airport,3025,"2004	"
Charlottesville-Albermarle,airport,2139,"2005	"
Charlottesville-Albermarle,airport,1967,"2006	"
Charlottesville-Albermarle,airport,426,"1987	"
Charlottesville-Albermarle,airport,1386,"2007	"
Charlottesville-Albermarle,airport,823,"2008	"
Charlottesville-Albermarle,airport,1822,"1988	"
Charleston AFB/International,airport,15673,"2007	"
Charleston AFB/International,airport,3705,"1987	"
Charleston AFB/International,airport,13973,"1988	"
Charleston AFB/International,airport,11507,"1989	"
Charleston AFB/International,airport,13622,"1990	"
Charleston AFB/International,airport,10527,"1991	"
Charleston AFB/International,airport,9158,"1992	"
Charleston AFB/International,airport,9126,"1993	"
Charleston AFB/International,airport,13011,"1994	"
Charleston AFB/International,airport,9228,"1995	"
Charleston AFB/International,airport,7591,"1996	"
Charleston AFB/International,airport,7424,"1997	"
Charleston AFB/International,airport,7231,"1998	"
Charleston AFB/International,airport,6974,"1999	"
Charleston AFB/International,airport,6969,"2000	"
Charleston AFB/International,airport,6111,"2001	"
Charleston AFB/International,airport,4487,"2002	"
Charleston AFB/International,airport,9900,"2003	"
Charleston AFB/International,airport,14834,"2004	"
Charleston AFB/International,airport,14929,"2005	"
Charleston AFB/International,airport,12330,"2006	"
Charleston AFB/International,airport,14181,"2008	"
Chico Municipal,airport,1062,"2005	"
Chico Municipal,airport,1275,"2006	"
Chico Municipal,airport,1374,"2007	"
Chico Municipal,airport,1092,"2003	"
Chico Municipal,airport,1392,"2008	"
Chico Municipal,airport,1086,"2004	"
Eastern Iowa ,airport,5418,"1996	"
Eastern Iowa ,airport,1515,"1987	"
Eastern Iowa ,airport,5063,"1988	"
Eastern Iowa ,airport,5479,"1989	"
Eastern Iowa ,airport,5347,"1990	"
Eastern Iowa ,airport,5003,"1991	"
Eastern Iowa ,airport,5277,"1992	"
Eastern Iowa ,airport,4833,"1993	"
Eastern Iowa ,airport,4398,"1994	"
Eastern Iowa ,airport,5318,"1995	"
Eastern Iowa ,airport,5753,"1997	"
Eastern Iowa ,airport,5528,"1998	"
Eastern Iowa ,airport,5369,"1999	"
Eastern Iowa ,airport,5146,"2000	"
Eastern Iowa ,airport,7159,"2001	"
Eastern Iowa ,airport,4764,"2002	"
Eastern Iowa ,airport,5462,"2003	"
Eastern Iowa ,airport,6124,"2004	"
Eastern Iowa ,airport,7369,"2005	"
Eastern Iowa ,airport,8827,"2006	"
Eastern Iowa ,airport,11151,"2007	"
Eastern Iowa ,airport,9377,"2008	"
Benedum,airport,6,"2004	"
Benedum,airport,1,"2005	"
Benedum,airport,1,"2006	"
MC Clellan-Palomar Airport,airport,2730,"2007	"
MC Clellan-Palomar Airport,airport,2139,"2003	"
MC Clellan-Palomar Airport,airport,2129,"2004	"
MC Clellan-Palomar Airport,airport,2088,"2005	"
MC Clellan-Palomar Airport,airport,2853,"2006	"
MC Clellan-Palomar Airport,airport,2303,"2008	"
Cleveland-Hopkins Intl,airport,69408,"1990	"
Cleveland-Hopkins Intl,airport,13691,"1987	"
Cleveland-Hopkins Intl,airport,59037,"1991	"
Cleveland-Hopkins Intl,airport,59233,"1988	"
Cleveland-Hopkins Intl,airport,56491,"1992	"
Cleveland-Hopkins Intl,airport,55812,"1993	"
Cleveland-Hopkins Intl,airport,67185,"1994	"
Cleveland-Hopkins Intl,airport,61875,"1989	"
Cleveland-Hopkins Intl,airport,66888,"1995	"
Cleveland-Hopkins Intl,airport,66451,"1996	"
Cleveland-Hopkins Intl,airport,63615,"1997	"
Cleveland-Hopkins Intl,airport,61075,"1998	"
Cleveland-Hopkins Intl,airport,58434,"1999	"
Cleveland-Hopkins Intl,airport,55591,"2000	"
Cleveland-Hopkins Intl,airport,53463,"2001	"
Cleveland-Hopkins Intl,airport,44584,"2002	"
Cleveland-Hopkins Intl,airport,90094,"2003	"
Cleveland-Hopkins Intl,airport,93259,"2004	"
Cleveland-Hopkins Intl,airport,89195,"2005	"
Cleveland-Hopkins Intl,airport,86421,"2006	"
Cleveland-Hopkins Intl,airport,78288,"2007	"
Cleveland-Hopkins Intl,airport,65795,"2008	"
Easterwood ,airport,2553,"2001	"
Easterwood ,airport,2178,"2002	"
Easterwood ,airport,3255,"2003	"
Easterwood ,airport,3889,"2004	"
Easterwood ,airport,3294,"2005	"
Easterwood ,airport,1753,"2006	"
Easterwood ,airport,1785,"2007	"
Easterwood ,airport,1367,"2008	"
Charlotte/Douglas International,airport,129391,"1994	"
Charlotte/Douglas International,airport,24518,"1987	"
Charlotte/Douglas International,airport,101093,"1988	"
Charlotte/Douglas International,airport,109552,"1989	"
Charlotte/Douglas International,airport,115470,"1990	"
Charlotte/Douglas International,airport,122069,"1991	"
Charlotte/Douglas International,airport,123343,"1992	"
Charlotte/Douglas International,airport,117805,"1993	"
Charlotte/Douglas International,airport,131417,"1995	"
Charlotte/Douglas International,airport,131181,"1996	"
Charlotte/Douglas International,airport,128718,"1997	"
Charlotte/Douglas International,airport,124977,"1998	"
Charlotte/Douglas International,airport,120589,"1999	"
Charlotte/Douglas International,airport,130623,"2000	"
Charlotte/Douglas International,airport,128349,"2001	"
Charlotte/Douglas International,airport,110747,"2002	"
Charlotte/Douglas International,airport,103417,"2003	"
Charlotte/Douglas International,airport,107662,"2004	"
Charlotte/Douglas International,airport,114510,"2005	"
Charlotte/Douglas International,airport,117455,"2006	"
