name,type,value,date
Alaska Airlines Inc.,airport,12953,"2006-12	"
Alaska Airlines Inc.,airport,12828,"2007-01	"
Alaska Airlines Inc.,airport,11746,"2007-02	"
Alaska Airlines Inc.,airport,13002,"2007-03	"
Alaska Airlines Inc.,airport,12833,"2007-04	"
Alaska Airlines Inc.,airport,14075,"2007-05	"
Alaska Airlines Inc.,airport,14315,"2007-06	"
Alaska Airlines Inc.,airport,14797,"2007-07	"
Alaska Airlines Inc.,airport,14722,"2007-08	"
Alaska Airlines Inc.,airport,13402,"2007-09	"
Alaska Airlines Inc.,airport,13337,"2007-10	"
Alaska Airlines Inc.,airport,12292,"2007-11	"
Alaska Airlines Inc.,airport,12836,"2007-12	"
Alaska Airlines Inc.,airport,12729,"2008-01	"
Alaska Airlines Inc.,airport,11882,"2008-02	"
Alaska Airlines Inc.,airport,12757,"2008-03	"
Alaska Airlines Inc.,airport,12517,"2008-04	"
Alaska Airlines Inc.,airport,13137,"2008-05	"
Alaska Airlines Inc.,airport,13390,"2008-06	"
Alaska Airlines Inc.,airport,14190,"2008-07	"
Alaska Airlines Inc.,airport,13765,"2008-08	"
Alaska Airlines Inc.,airport,12082,"2008-09	"
Alaska Airlines Inc.,airport,12294,"2008-10	"
Alaska Airlines Inc.,airport,11029,"2008-11	"
Alaska Airlines Inc.,airport,11330,"2008-12	"
JetBlue Airways,airport,5010,"2003-01	"
JetBlue Airways,airport,4880,"2003-02	"
JetBlue Airways,airport,5680,"2003-03	"
JetBlue Airways,airport,5614,"2003-04	"
JetBlue Airways,airport,5259,"2003-05	"
JetBlue Airways,airport,5272,"2003-06	"
JetBlue Airways,airport,5839,"2003-07	"
JetBlue Airways,airport,5860,"2003-08	"
JetBlue Airways,airport,5503,"2003-09	"
JetBlue Airways,airport,5856,"2003-10	"
JetBlue Airways,airport,5897,"2003-11	"
JetBlue Airways,airport,6514,"2003-12	"
JetBlue Airways,airport,6784,"2004-01	"
JetBlue Airways,airport,6726,"2004-02	"
JetBlue Airways,airport,7365,"2004-03	"
JetBlue Airways,airport,7428,"2004-04	"
JetBlue Airways,airport,7335,"2004-05	"
JetBlue Airways,airport,7274,"2004-06	"
JetBlue Airways,airport,7720,"2004-07	"
JetBlue Airways,airport,7799,"2004-08	"
JetBlue Airways,airport,7239,"2004-09	"
JetBlue Airways,airport,7861,"2004-10	"
JetBlue Airways,airport,7871,"2004-11	"
JetBlue Airways,airport,8432,"2004-12	"
JetBlue Airways,airport,8459,"2005-01	"
JetBlue Airways,airport,7835,"2005-02	"
JetBlue Airways,airport,9196,"2005-03	"
JetBlue Airways,airport,9241,"2005-04	"
JetBlue Airways,airport,8899,"2005-05	"
JetBlue Airways,airport,8906,"2005-06	"
JetBlue Airways,airport,9546,"2005-07	"
JetBlue Airways,airport,9585,"2005-08	"
JetBlue Airways,airport,8624,"2005-09	"
JetBlue Airways,airport,9418,"2005-10	"
JetBlue Airways,airport,10158,"2005-11	"
JetBlue Airways,airport,11183,"2005-12	"
JetBlue Airways,airport,11045,"2006-01	"
JetBlue Airways,airport,10655,"2006-02	"
JetBlue Airways,airport,12383,"2006-03	"
JetBlue Airways,airport,12537,"2006-04	"
JetBlue Airways,airport,12037,"2006-05	"
JetBlue Airways,airport,12182,"2006-06	"
JetBlue Airways,airport,13836,"2006-07	"
JetBlue Airways,airport,14258,"2006-08	"
JetBlue Airways,airport,13069,"2006-09	"
JetBlue Airways,airport,13924,"2006-10	"
JetBlue Airways,airport,14357,"2006-11	"
JetBlue Airways,airport,15449,"2006-12	"
JetBlue Airways,airport,15367,"2007-01	"
JetBlue Airways,airport,14533,"2007-02	"
JetBlue Airways,airport,16685,"2007-03	"
JetBlue Airways,airport,16504,"2007-04	"
JetBlue Airways,airport,15864,"2007-05	"
JetBlue Airways,airport,15624,"2007-06	"
JetBlue Airways,airport,16426,"2007-07	"
JetBlue Airways,airport,16655,"2007-08	"
JetBlue Airways,airport,15123,"2007-09	"
JetBlue Airways,airport,15518,"2007-10	"
JetBlue Airways,airport,16073,"2007-11	"
JetBlue Airways,airport,17078,"2007-12	"
JetBlue Airways,airport,16447,"2008-01	"
JetBlue Airways,airport,15984,"2008-02	"
JetBlue Airways,airport,17906,"2008-03	"
JetBlue Airways,airport,17141,"2008-04	"
JetBlue Airways,airport,16169,"2008-05	"
JetBlue Airways,airport,16525,"2008-06	"
JetBlue Airways,airport,17460,"2008-07	"
JetBlue Airways,airport,17482,"2008-08	"
JetBlue Airways,airport,14078,"2008-09	"
JetBlue Airways,airport,14547,"2008-10	"
JetBlue Airways,airport,15645,"2008-11	"
JetBlue Airways,airport,16707,"2008-12	"
Continental Air Lines Inc.,airport,34122,"1995-11	"
Continental Air Lines Inc.,airport,42756,"1987-10	"
Continental Air Lines Inc.,airport,39408,"1987-11	"
Continental Air Lines Inc.,airport,40838,"1987-12	"
Continental Air Lines Inc.,airport,39763,"1988-01	"
Continental Air Lines Inc.,airport,37554,"1988-02	"
Continental Air Lines Inc.,airport,40827,"1988-03	"
Continental Air Lines Inc.,airport,38081,"1988-04	"
Continental Air Lines Inc.,airport,39320,"1988-05	"
Continental Air Lines Inc.,airport,39019,"1988-06	"
Continental Air Lines Inc.,airport,39103,"1988-07	"
Continental Air Lines Inc.,airport,39373,"1988-08	"
Continental Air Lines Inc.,airport,36947,"1988-09	"
Continental Air Lines Inc.,airport,36482,"1988-10	"
Continental Air Lines Inc.,airport,34464,"1988-11	"
Continental Air Lines Inc.,airport,36098,"1988-12	"
Continental Air Lines Inc.,airport,35846,"1989-01	"
Continental Air Lines Inc.,airport,31618,"1989-02	"
Continental Air Lines Inc.,airport,35994,"1989-03	"
Continental Air Lines Inc.,airport,34505,"1989-04	"
Continental Air Lines Inc.,airport,34358,"1989-05	"
Continental Air Lines Inc.,airport,34393,"1989-06	"
Continental Air Lines Inc.,airport,35657,"1989-07	"
Continental Air Lines Inc.,airport,35976,"1989-08	"
Continental Air Lines Inc.,airport,32176,"1989-09	"
Continental Air Lines Inc.,airport,33735,"1989-10	"
Continental Air Lines Inc.,airport,32502,"1989-11	"
Continental Air Lines Inc.,airport,33562,"1989-12	"
Continental Air Lines Inc.,airport,34446,"1990-01	"
Continental Air Lines Inc.,airport,31601,"1990-02	"
Continental Air Lines Inc.,airport,35753,"1990-03	"
Continental Air Lines Inc.,airport,34708,"1990-04	"
Continental Air Lines Inc.,airport,36751,"1990-05	"
Continental Air Lines Inc.,airport,36141,"1990-06	"
Continental Air Lines Inc.,airport,36949,"1990-07	"
Continental Air Lines Inc.,airport,37408,"1990-08	"
Continental Air Lines Inc.,airport,35108,"1990-09	"
Continental Air Lines Inc.,airport,37491,"1990-10	"
Continental Air Lines Inc.,airport,35370,"1990-11	"
Continental Air Lines Inc.,airport,35844,"1990-12	"
Continental Air Lines Inc.,airport,35567,"1991-01	"
Continental Air Lines Inc.,airport,31777,"1991-02	"
Continental Air Lines Inc.,airport,35677,"1991-03	"
Continental Air Lines Inc.,airport,34636,"1991-04	"
Continental Air Lines Inc.,airport,35779,"1991-05	"
Continental Air Lines Inc.,airport,35009,"1991-06	"
Continental Air Lines Inc.,airport,36923,"1991-07	"
Continental Air Lines Inc.,airport,37334,"1991-08	"
Continental Air Lines Inc.,airport,35241,"1991-09	"
Continental Air Lines Inc.,airport,36352,"1991-10	"
Continental Air Lines Inc.,airport,34348,"1991-11	"
Continental Air Lines Inc.,airport,36091,"1991-12	"
Continental Air Lines Inc.,airport,36105,"1992-01	"
Continental Air Lines Inc.,airport,32761,"1992-02	"
Continental Air Lines Inc.,airport,35453,"1992-03	"
Continental Air Lines Inc.,airport,34118,"1992-04	"
Continental Air Lines Inc.,airport,33876,"1992-05	"
Continental Air Lines Inc.,airport,35150,"1992-06	"
Continental Air Lines Inc.,airport,36734,"1992-07	"
Continental Air Lines Inc.,airport,36403,"1992-08	"
Continental Air Lines Inc.,airport,34964,"1992-09	"
Continental Air Lines Inc.,airport,36155,"1992-10	"
Continental Air Lines Inc.,airport,34421,"1992-11	"
Continental Air Lines Inc.,airport,35834,"1992-12	"
Continental Air Lines Inc.,airport,35559,"1993-01	"
Continental Air Lines Inc.,airport,32504,"1993-02	"
Continental Air Lines Inc.,airport,36233,"1993-03	"
Continental Air Lines Inc.,airport,34664,"1993-04	"
Continental Air Lines Inc.,airport,35044,"1993-05	"
Continental Air Lines Inc.,airport,34436,"1993-06	"
Continental Air Lines Inc.,airport,36387,"1993-07	"
Continental Air Lines Inc.,airport,36393,"1993-08	"
Continental Air Lines Inc.,airport,32958,"1993-09	"
Continental Air Lines Inc.,airport,35132,"1993-10	"
Continental Air Lines Inc.,airport,33921,"1993-11	"
Continental Air Lines Inc.,airport,36329,"1993-12	"
Continental Air Lines Inc.,airport,36758,"1994-01	"
Continental Air Lines Inc.,airport,33485,"1994-02	"
Continental Air Lines Inc.,airport,39507,"1994-03	"
Continental Air Lines Inc.,airport,39485,"1994-04	"
Continental Air Lines Inc.,airport,41096,"1994-05	"
Continental Air Lines Inc.,airport,39989,"1994-06	"
Continental Air Lines Inc.,airport,42501,"1994-07	"
Continental Air Lines Inc.,airport,43594,"1994-08	"
Continental Air Lines Inc.,airport,42999,"1994-09	"
Continental Air Lines Inc.,airport,44054,"1994-10	"
Continental Air Lines Inc.,airport,39885,"1994-11	"
Continental Air Lines Inc.,airport,41481,"1994-12	"
Continental Air Lines Inc.,airport,42354,"1995-01	"
Continental Air Lines Inc.,airport,36514,"1995-02	"
Continental Air Lines Inc.,airport,37862,"1995-03	"
Continental Air Lines Inc.,airport,35917,"1995-04	"
Continental Air Lines Inc.,airport,35637,"1995-05	"
Continental Air Lines Inc.,airport,35041,"1995-06	"
Continental Air Lines Inc.,airport,36121,"1995-07	"
Continental Air Lines Inc.,airport,36729,"1995-08	"
Continental Air Lines Inc.,airport,33908,"1995-09	"
Continental Air Lines Inc.,airport,35370,"1995-10	"
Continental Air Lines Inc.,airport,34850,"1995-12	"
Continental Air Lines Inc.,airport,34671,"1996-01	"
Continental Air Lines Inc.,airport,32589,"1996-02	"
Continental Air Lines Inc.,airport,34904,"1996-03	"
Continental Air Lines Inc.,airport,34031,"1996-04	"
Continental Air Lines Inc.,airport,34671,"1996-05	"
Continental Air Lines Inc.,airport,34178,"1996-06	"
Continental Air Lines Inc.,airport,35593,"1996-07	"
Continental Air Lines Inc.,airport,35845,"1996-08	"
Continental Air Lines Inc.,airport,33744,"1996-09	"
Continental Air Lines Inc.,airport,35464,"1996-10	"
Continental Air Lines Inc.,airport,33573,"1996-11	"
Continental Air Lines Inc.,airport,35147,"1996-12	"
Continental Air Lines Inc.,airport,35052,"1997-01	"
Continental Air Lines Inc.,airport,31472,"1997-02	"
Continental Air Lines Inc.,airport,34704,"1997-03	"
Continental Air Lines Inc.,airport,33929,"1997-04	"
Continental Air Lines Inc.,airport,33832,"1997-05	"
Continental Air Lines Inc.,airport,33436,"1997-06	"
Continental Air Lines Inc.,airport,34863,"1997-07	"
Continental Air Lines Inc.,airport,34574,"1997-08	"
Continental Air Lines Inc.,airport,32392,"1997-09	"
Continental Air Lines Inc.,airport,33742,"1997-10	"
Continental Air Lines Inc.,airport,31780,"1997-11	"
Continental Air Lines Inc.,airport,33573,"1997-12	"
Continental Air Lines Inc.,airport,33155,"1998-01	"
Continental Air Lines Inc.,airport,30429,"1998-02	"
Continental Air Lines Inc.,airport,34252,"1998-03	"
Continental Air Lines Inc.,airport,33224,"1998-04	"
Continental Air Lines Inc.,airport,33581,"1998-05	"
Continental Air Lines Inc.,airport,33284,"1998-06	"
Continental Air Lines Inc.,airport,34380,"1998-07	"
Continental Air Lines Inc.,airport,34225,"1998-08	"
Continental Air Lines Inc.,airport,32481,"1998-09	"
Continental Air Lines Inc.,airport,33779,"1998-10	"
Continental Air Lines Inc.,airport,32464,"1998-11	"
Continental Air Lines Inc.,airport,34019,"1998-12	"
Continental Air Lines Inc.,airport,33457,"1999-01	"
Continental Air Lines Inc.,airport,30879,"1999-02	"
Continental Air Lines Inc.,airport,34697,"1999-03	"
Continental Air Lines Inc.,airport,33078,"1999-04	"
Continental Air Lines Inc.,airport,33218,"1999-05	"
Continental Air Lines Inc.,airport,33126,"1999-06	"
Continental Air Lines Inc.,airport,34274,"1999-07	"
Continental Air Lines Inc.,airport,34843,"1999-08	"
Continental Air Lines Inc.,airport,32858,"1999-09	"
Continental Air Lines Inc.,airport,33779,"1999-10	"
Continental Air Lines Inc.,airport,32158,"1999-11	"
Continental Air Lines Inc.,airport,33647,"1999-12	"
Continental Air Lines Inc.,airport,32813,"2000-01	"
Continental Air Lines Inc.,airport,31546,"2000-02	"
Continental Air Lines Inc.,airport,34461,"2000-03	"
Continental Air Lines Inc.,airport,32445,"2000-04	"
Continental Air Lines Inc.,airport,32968,"2000-05	"
Continental Air Lines Inc.,airport,32458,"2000-06	"
Continental Air Lines Inc.,airport,32798,"2000-07	"
Continental Air Lines Inc.,airport,33803,"2000-08	"
Continental Air Lines Inc.,airport,31366,"2000-09	"
Continental Air Lines Inc.,airport,33434,"2000-10	"
Continental Air Lines Inc.,airport,31903,"2000-11	"
Continental Air Lines Inc.,airport,33041,"2000-12	"
Continental Air Lines Inc.,airport,33777,"2001-01	"
Continental Air Lines Inc.,airport,30619,"2001-02	"
Continental Air Lines Inc.,airport,34194,"2001-03	"
Continental Air Lines Inc.,airport,33101,"2001-04	"
Continental Air Lines Inc.,airport,33286,"2001-05	"
Continental Air Lines Inc.,airport,32631,"2001-06	"
Continental Air Lines Inc.,airport,33555,"2001-07	"
Continental Air Lines Inc.,airport,35116,"2001-08	"
Continental Air Lines Inc.,airport,29893,"2001-09	"
Continental Air Lines Inc.,airport,26537,"2001-10	"
Continental Air Lines Inc.,airport,26824,"2001-11	"
Continental Air Lines Inc.,airport,27748,"2001-12	"
Continental Air Lines Inc.,airport,27493,"2002-01	"
Continental Air Lines Inc.,airport,25480,"2002-02	"
Continental Air Lines Inc.,airport,28910,"2002-03	"
Continental Air Lines Inc.,airport,27873,"2002-04	"
Continental Air Lines Inc.,airport,27814,"2002-05	"
Continental Air Lines Inc.,airport,27130,"2002-06	"
Continental Air Lines Inc.,airport,27981,"2002-07	"
Continental Air Lines Inc.,airport,28263,"2002-08	"
Continental Air Lines Inc.,airport,25493,"2002-09	"
Continental Air Lines Inc.,airport,27166,"2002-10	"
Continental Air Lines Inc.,airport,25200,"2002-11	"
Continental Air Lines Inc.,airport,26443,"2002-12	"
Continental Air Lines Inc.,airport,25095,"2003-01	"
Continental Air Lines Inc.,airport,23198,"2003-02	"
Continental Air Lines Inc.,airport,26885,"2003-03	"
Continental Air Lines Inc.,airport,24814,"2003-04	"
Continental Air Lines Inc.,airport,25319,"2003-05	"
Continental Air Lines Inc.,airport,25484,"2003-06	"
Continental Air Lines Inc.,airport,26646,"2003-07	"
Continental Air Lines Inc.,airport,26114,"2003-08	"
Continental Air Lines Inc.,airport,23537,"2003-09	"
Continental Air Lines Inc.,airport,25082,"2003-10	"
Continental Air Lines Inc.,airport,24418,"2003-11	"
Continental Air Lines Inc.,airport,26150,"2003-12	"
Continental Air Lines Inc.,airport,24391,"2004-01	"
Continental Air Lines Inc.,airport,23741,"2004-02	"
Continental Air Lines Inc.,airport,26727,"2004-03	"
Continental Air Lines Inc.,airport,25625,"2004-04	"
Continental Air Lines Inc.,airport,25263,"2004-05	"
Continental Air Lines Inc.,airport,24928,"2004-06	"
Continental Air Lines Inc.,airport,25529,"2004-07	"
Continental Air Lines Inc.,airport,25521,"2004-08	"
Continental Air Lines Inc.,airport,23161,"2004-09	"
Continental Air Lines Inc.,airport,24530,"2004-10	"
Continental Air Lines Inc.,airport,24555,"2004-11	"
Continental Air Lines Inc.,airport,25358,"2004-12	"
Continental Air Lines Inc.,airport,23046,"2005-01	"
Continental Air Lines Inc.,airport,21768,"2005-02	"
Continental Air Lines Inc.,airport,26680,"2005-03	"
Continental Air Lines Inc.,airport,24826,"2005-04	"
Continental Air Lines Inc.,airport,24808,"2005-05	"
Continental Air Lines Inc.,airport,25017,"2005-06	"
Continental Air Lines Inc.,airport,25851,"2005-07	"
Continental Air Lines Inc.,airport,25976,"2005-08	"
Continental Air Lines Inc.,airport,22803,"2005-09	"
Continental Air Lines Inc.,airport,25015,"2005-10	"
Continental Air Lines Inc.,airport,24519,"2005-11	"
Continental Air Lines Inc.,airport,26352,"2005-12	"
Continental Air Lines Inc.,airport,24521,"2006-01	"
Continental Air Lines Inc.,airport,22910,"2006-02	"
Continental Air Lines Inc.,airport,27531,"2006-03	"
Continental Air Lines Inc.,airport,25747,"2006-04	"
Continental Air Lines Inc.,airport,25950,"2006-05	"
Continental Air Lines Inc.,airport,26232,"2006-06	"
Continental Air Lines Inc.,airport,26812,"2006-07	"
Continental Air Lines Inc.,airport,26804,"2006-08	"
Continental Air Lines Inc.,airport,23852,"2006-09	"
Continental Air Lines Inc.,airport,26345,"2006-10	"
Continental Air Lines Inc.,airport,25591,"2006-11	"
Continental Air Lines Inc.,airport,27094,"2006-12	"
Continental Air Lines Inc.,airport,26047,"2007-01	"
Continental Air Lines Inc.,airport,24224,"2007-02	"
Continental Air Lines Inc.,airport,28330,"2007-03	"
Continental Air Lines Inc.,airport,27331,"2007-04	"
Continental Air Lines Inc.,airport,27885,"2007-05	"
Continental Air Lines Inc.,airport,27366,"2007-06	"
Continental Air Lines Inc.,airport,27889,"2007-07	"
Continental Air Lines Inc.,airport,28483,"2007-08	"
Continental Air Lines Inc.,airport,24746,"2007-09	"
Continental Air Lines Inc.,airport,27381,"2007-10	"
Continental Air Lines Inc.,airport,26316,"2007-11	"
Continental Air Lines Inc.,airport,27153,"2007-12	"
Continental Air Lines Inc.,airport,25177,"2008-01	"
Continental Air Lines Inc.,airport,24326,"2008-02	"
Continental Air Lines Inc.,airport,27216,"2008-03	"
Continental Air Lines Inc.,airport,25983,"2008-04	"
Continental Air Lines Inc.,airport,26238,"2008-05	"
Continental Air Lines Inc.,airport,26378,"2008-06	"
Continental Air Lines Inc.,airport,27494,"2008-07	"
Continental Air Lines Inc.,airport,27088,"2008-08	"
Continental Air Lines Inc.,airport,21514,"2008-09	"
Continental Air Lines Inc.,airport,22778,"2008-10	"
Continental Air Lines Inc.,airport,21572,"2008-11	"
Continental Air Lines Inc.,airport,22691,"2008-12	"
Independence Air,airport,23670,"2003-09	"
Independence Air,airport,24563,"2003-10	"
Independence Air,airport,25334,"2003-01	"
Independence Air,airport,23459,"2003-11	"
Independence Air,airport,24369,"2003-12	"
Independence Air,airport,23302,"2004-01	"
Independence Air,airport,22254,"2004-02	"
Independence Air,airport,24351,"2004-03	"
Independence Air,airport,23214,"2004-04	"
Independence Air,airport,23538,"2004-05	"
Independence Air,airport,18960,"2004-06	"
Independence Air,airport,22516,"2004-07	"
Independence Air,airport,23278,"2004-08	"
Independence Air,airport,23598,"2004-09	"
Independence Air,airport,24317,"2004-10	"
Independence Air,airport,18378,"2004-11	"
Independence Air,airport,17249,"2004-12	"
Independence Air,airport,16279,"2005-01	"
Independence Air,airport,11653,"2005-02	"
Independence Air,airport,13263,"2005-03	"
Independence Air,airport,13127,"2005-04	"
Independence Air,airport,12666,"2005-05	"
Independence Air,airport,12031,"2005-06	"
Independence Air,airport,12463,"2005-07	"
Independence Air,airport,12343,"2005-08	"
Independence Air,airport,10093,"2005-09	"
Independence Air,airport,9814,"2005-10	"
Independence Air,airport,6265,"2005-11	"
Independence Air,airport,6495,"2005-12	"
Independence Air,airport,23040,"2003-02	"
Independence Air,airport,25708,"2003-03	"
Independence Air,airport,23923,"2003-04	"
Independence Air,airport,24359,"2003-05	"
Independence Air,airport,24117,"2003-06	"
Independence Air,airport,24621,"2003-07	"
Independence Air,airport,24437,"2003-08	"
Delta Air Lines Inc.,airport,36933,"2008-12	"
Delta Air Lines Inc.,airport,63104,"1987-10	"
Delta Air Lines Inc.,airport,60150,"1987-11	"
Delta Air Lines Inc.,airport,62559,"1987-12	"
Delta Air Lines Inc.,airport,60841,"1988-01	"
Delta Air Lines Inc.,airport,59226,"1988-02	"
Delta Air Lines Inc.,airport,64008,"1988-03	"
Delta Air Lines Inc.,airport,62080,"1988-04	"
Delta Air Lines Inc.,airport,63260,"1988-05	"
Delta Air Lines Inc.,airport,62822,"1988-06	"
Delta Air Lines Inc.,airport,64141,"1988-07	"
Delta Air Lines Inc.,airport,65039,"1988-08	"
Delta Air Lines Inc.,airport,62066,"1988-09	"
Delta Air Lines Inc.,airport,64770,"1988-10	"
Delta Air Lines Inc.,airport,61347,"1988-11	"
Delta Air Lines Inc.,airport,64383,"1988-12	"
